# param1,sigma_p1,param2,sigma_p2,param3,sigma_p3
-1.2233358064456112,0.04994475356378319,0.21423728494211947,0.03881764706440051,-0.18509038846818185,0.0074349631904078745
-2.715432489889834,0.059208192080767955,0.5609372751349188,0.0466367978146129,-0.2430665245073352,0.009090355673327628
-0.6795201127092029,0.048188710602606065,-0.24147515360683025,0.03712260347339793,-0.09641823691018826,0.007054630479249403
