# param1,sigma_p1,param2,sigma_p2,param3,sigma_p3
-1.2233358064456112,0.04994475356378319,0.21423728494211947,0.03881764706440051,-0.18509038846818185,0.0074349631904078745
-2.6843392342381214,0.058397370815562344,0.5328896944116753,0.04589348487849286,-0.23679496934782576,0.008923473979328399
-0.7689663640340837,0.046981088183109074,-0.17513250806822692,0.03611056774624827,-0.1077873255294551,0.006851762049610171
