0.5, 386835
1.5, 4294
2.5, 3420
3.5, 4714
4.5, 6785
5.5, 8562
6.5, 13280
7.5, 16365
8.5, 20005
9.5, 20423
10.5, 23447
11.5, 22720
12.5, 23838
13.5, 24470
14.5, 24702
15.5, 25743
16.5, 26772
17.5, 25502
18.5, 27216
19.5, 26996
20.5, 28174
21.5, 30045
22.5, 28179
23.5, 30265
24.5, 30393
25.5, 30006
26.5, 32376
27.5, 30027
28.5, 31993
29.5, 30467
30.5, 32389
31.5, 33433
32.5, 32747
33.5, 32688
34.5, 33272
35.5, 32648
36.5, 34036
37.5, 34710
38.5, 35374
39.5, 34801
40.5, 34133
41.5, 34586
42.5, 36430
43.5, 36152
44.5, 35621
45.5, 34647
46.5, 35914
47.5, 35982
48.5, 37924
49.5, 36008
50.5, 36416
51.5, 37219
52.5, 36500
53.5, 38530
54.5, 38491
55.5, 35341
56.5, 39431
57.5, 36534
58.5, 40063
59.5, 36219
60.5, 39711
61.5, 38097
62.5, 38363
63.5, 39685
64.5, 38436
65.5, 40619
66.5, 39280
67.5, 40687
68.5, 38758
69.5, 42420
70.5, 39726
71.5, 43311
72.5, 40644
73.5, 42095
74.5, 44387
75.5, 40777
76.5, 43550
77.5, 41708
78.5, 42510
79.5, 42697
80.5, 44063
81.5, 42670
82.5, 43693
83.5, 43198
84.5, 44391
85.5, 45933
86.5, 43854
87.5, 43890
88.5, 43211
89.5, 45675
90.5, 43713
91.5, 45780
92.5, 43311
93.5, 46363
94.5, 43923
95.5, 46543
96.5, 45698
97.5, 46799
98.5, 44021
99.5, 45403
100.5, 45826
101.5, 47770
102.5, 47826
103.5, 46536
104.5, 46319
105.5, 45729
106.5, 50170
107.5, 49674
108.5, 46853
109.5, 49327
110.5, 45552
111.5, 50522
112.5, 49954
113.5, 50891
114.5, 47208
115.5, 52313
116.5, 48181
117.5, 52768
118.5, 50246
119.5, 49717
120.5, 50550
121.5, 50097
122.5, 52168
123.5, 49075
124.5, 51791
125.5, 51548
126.5, 51369
127.5, 51616
128.5, 49803
129.5, 52431
130.5, 51598
131.5, 51625
132.5, 50553
133.5, 51263
134.5, 51111
135.5, 52818
136.5, 50157
137.5, 51395
138.5, 51305
139.5, 50339
140.5, 50762
141.5, 50776
142.5, 50082
143.5, 50960
144.5, 51327
145.5, 51312
146.5, 48514
147.5, 52314
148.5, 48544
149.5, 52679
150.5, 48505
151.5, 50069
152.5, 48966
153.5, 50338
154.5, 50146
155.5, 49563
156.5, 47761
157.5, 50859
158.5, 49619
159.5, 49014
160.5, 50323
161.5, 48620
162.5, 49299
163.5, 48620
164.5, 48882
165.5, 49598
166.5, 48146
167.5, 49986
168.5, 46998
169.5, 49183
170.5, 49638
171.5, 50198
172.5, 48619
173.5, 50264
174.5, 47635
175.5, 52587
