0.5 0 0
1.5 0 0
2.5 0 0
3.5 0 0
4.5 0 0
5.5 0 0
6.5 0 0
7.5 0 0
8.5 0 0
9.5 0 0
10.5 703 26.5141
11.5 981 31.3209
12.5 1207 34.7419
13.5 1698 41.2068
14.5 1924 43.8634
15.5 1944 44.0908
16.5 2002 44.7437
17.5 2012 44.8553
18.5 2025 45
19.5 2097 45.793
20.5 2052 45.299
21.5 2127 46.1194
22.5 2150 46.3681
23.5 2154 46.4112
24.5 2179 46.6798
25.5 2240 47.3286
26.5 2328 48.2494
27.5 2210 47.0106
28.5 2250 47.4342
29.5 2135 46.2061
30.5 2193 46.8295
31.5 2300 47.9583
32.5 2248 47.4131
33.5 2111 45.9456
34.5 2048 45.2548
35.5 1996 44.6766
36.5 2028 45.0333
37.5 1936 44
38.5 2038 45.1442
39.5 2004 44.7661
40.5 1960 44.2719
41.5 1943 44.0795
42.5 1912 43.7264
43.5 2035 45.111
44.5 1974 44.4297
45.5 2041 45.1774
46.5 1983 44.5309
47.5 2021 44.9555
48.5 2098 45.8039
49.5 2037 45.1331
50.5 2031 45.0666
51.5 1932 43.9545
52.5 2007 44.7996
53.5 2034 45.0999
54.5 2010 44.833
55.5 1970 44.3847
56.5 2124 46.0869
57.5 1992 44.6318
58.5 2151 46.3789
59.5 2066 45.4533
60.5 2130 46.1519
61.5 2215 47.0638
62.5 2252 47.4552
63.5 2247 47.4025
64.5 2244 47.3709
65.5 2266 47.6025
66.5 2433 49.3254
67.5 2437 49.366
68.5 2472 49.7192
69.5 2489 49.8899
70.5 2483 49.8297
71.5 2421 49.2037
72.5 2582 50.8134
73.5 2777 52.6972
74.5 2853 53.4135
75.5 2720 52.1536
76.5 2629 51.2738
77.5 2639 51.3712
78.5 2667 51.643
79.5 2656 51.5364
80.5 2736 52.3068
81.5 2633 51.3128
82.5 2792 52.8394
83.5 2675 51.7204
84.5 2893 53.7866
85.5 2865 53.5257
86.5 2849 53.376
87.5 2910 53.9444
88.5 2798 52.8961
89.5 2891 53.768
90.5 2818 53.0848
91.5 2957 54.3783
92.5 2826 53.1601
93.5 2818 53.0848
94.5 2925 54.0833
95.5 2930 54.1295
96.5 3119 55.848
97.5 2918 54.0185
98.5 2983 54.6168
99.5 3091 55.5968
100.5 2913 53.9722
101.5 3028 55.0273
102.5 3235 56.8771
103.5 3265 57.1402
104.5 3057 55.2901
105.5 3160 56.2139
106.5 3242 56.9386
107.5 3365 58.0086
108.5 3345 57.836
109.5 3390 58.2237
110.5 3619 60.1581
111.5 3521 59.338
112.5 3523 59.3549
113.5 3446 58.7026
114.5 3490 59.0762
115.5 3498 59.1439
116.5 3507 59.2199
117.5 3547 59.5567
118.5 3571 59.7578
119.5 3611 60.0916
120.5 3631 60.2578
121.5 3526 59.3801
122.5 3616 60.1332
123.5 3609 60.075
124.5 3558 59.649
125.5 3603 60.025
126.5 3493 59.1016
127.5 3653 60.4401
128.5 3536 59.4643
129.5 3571 59.7578
130.5 3536 59.4643
131.5 3430 58.5662
132.5 3608 60.0666
133.5 3549 59.5735
134.5 3430 58.5662
135.5 3413 58.4209
136.5 3453 58.7622
137.5 3405 58.3524
138.5 3436 58.6174
139.5 3399 58.3009
140.5 3367 58.0259
141.5 3414 58.4294
142.5 3369 58.0431
143.5 3341 57.8014
144.5 3326 57.6715
145.5 3282 57.2887
146.5 3371 58.0603
147.5 3334 57.7408
148.5 3255 57.0526
149.5 3480 58.9915
150.5 3369 58.0431
151.5 3320 57.6194
152.5 3212 56.6745
153.5 3224 56.7803
154.5 3182 56.4092
155.5 3160 56.2139
156.5 3285 57.3149
157.5 3033 55.0727
158.5 3162 56.2317
159.5 3128 55.9285
160.5 3223 56.7715
161.5 3093 55.6147
162.5 3049 55.2178
163.5 3066 55.3715
164.5 3045 55.1815
165.5 3082 55.5158
166.5 3114 55.8032
167.5 3196 56.5332
168.5 3290 57.3585
169.5 3450 58.7367
170.5 3851 62.0564
171.5 4466 66.8281
172.5 4845 69.606
173.5 5373 73.3008
174.5 5716 75.6042
175.5 5766 75.9342
176.5 5758 75.8815
177.5 5618 74.9533
178.5 5476 74
179.5 5414 73.5799
180.5 5126 71.5961
181.5 5086 71.3162
182.5 4794 69.2387
183.5 4849 69.6348
184.5 4741 68.8549
185.5 4418 66.468
186.5 4462 66.7982
187.5 4420 66.4831
188.5 4145 64.3817
189.5 4158 64.4826
190.5 4084 63.9062
191.5 3963 62.9524
192.5 3936 62.7375
193.5 3861 62.1369
194.5 3712 60.9262
195.5 3718 60.9754
196.5 3778 61.4654
197.5 3728 61.0574
198.5 3579 59.8247
199.5 3396 58.2752
200.5 3371 58.0603
201.5 3276 57.2364
202.5 3283 57.2975
203.5 3259 57.0877
204.5 3240 56.921
205.5 3149 56.116
206.5 3097 55.6507
207.5 2968 54.4794
208.5 2962 54.4243
209.5 3029 55.0364
210.5 2920 54.037
211.5 2939 54.2125
212.5 2891 53.768
213.5 2750 52.4404
214.5 2784 52.7636
215.5 2697 51.9326
216.5 2674 51.7107
217.5 2679 51.7591
218.5 2682 51.788
219.5 2592 50.9117
220.5 2536 50.3587
221.5 2514 50.1398
222.5 2381 48.7955
223.5 2374 48.7237
224.5 2465 49.6488
225.5 2484 49.8397
226.5 2417 49.163
227.5 2439 49.3862
228.5 2293 47.8853
229.5 2217 47.085
230.5 2235 47.2758
231.5 2112 45.9565
232.5 2211 47.0213
233.5 2160 46.4758
234.5 2115 45.9891
235.5 2183 46.7226
236.5 2026 45.0111
237.5 2049 45.2659
238.5 1921 43.8292
239.5 2019 44.9333
240.5 2002 44.7437
241.5 1908 43.6807
242.5 1794 42.3556
243.5 1869 43.2319
244.5 1948 44.1362
245.5 1821 42.6732
246.5 1796 42.3792
247.5 1770 42.0714
248.5 1741 41.7253
249.5 1683 41.0244
250.5 1735 41.6533
251.5 1752 41.8569
252.5 1709 41.3401
253.5 1676 40.939
254.5 1636 40.4475
255.5 1632 40.398
256.5 1588 39.8497
257.5 1574 39.6737
258.5 1556 39.4462
259.5 1532 39.1408
260.5 1533 39.1535
261.5 1471 38.3536
262.5 1516 38.9358
263.5 1468 38.3145
264.5 1544 39.2938
265.5 1468 38.3145
266.5 1402 37.4433
267.5 1394 37.3363
268.5 1415 37.6165
269.5 1446 38.0263
270.5 1407 37.51
271.5 1391 37.2961
272.5 1363 36.9188
273.5 1440 37.9473
274.5 1404 37.47
275.5 1357 36.8375
276.5 1319 36.318
277.5 1258 35.4683
278.5 1282 35.805
279.5 1303 36.0971
280.5 1237 35.171
281.5 1235 35.1426
282.5 1219 34.9142
283.5 1206 34.7275
284.5 1285 35.8469
285.5 1222 34.9571
286.5 1197 34.5977
287.5 1197 34.5977
288.5 1121 33.4813
289.5 1138 33.7343
290.5 1184 34.4093
291.5 1099 33.1512
292.5 1197 34.5977
293.5 1143 33.8083
294.5 1191 34.5109
295.5 1086 32.9545
296.5 1103 33.2114
297.5 1022 31.9687
298.5 1109 33.3017
299.5 1118 33.4365
300.5 1055 32.4808
301.5 997 31.5753
302.5 1068 32.6803
303.5 1036 32.187
304.5 1010 31.7805
305.5 946 30.7571
306.5 965 31.0644
307.5 1044 32.311
308.5 1005 31.7017
309.5 977 31.257
310.5 932 30.5287
311.5 952 30.8545
312.5 950 30.8221
313.5 951 30.8383
314.5 930 30.4959
315.5 853 29.2062
316.5 888 29.7993
317.5 900 30
318.5 946 30.7571
319.5 832 28.8444
320.5 859 29.3087
321.5 885 29.7489
322.5 897 29.95
323.5 846 29.0861
324.5 816 28.5657
325.5 857 29.2746
326.5 812 28.4956
327.5 825 28.7228
328.5 808 28.4253
329.5 833 28.8617
330.5 1182 34.3802
331.5 1758 41.9285
332.5 1250 35.3553
333.5 803 28.3373
334.5 747 27.3313
335.5 714 26.7208
336.5 688 26.2298
337.5 699 26.4386
338.5 689 26.2488
339.5 689 26.2488
340.5 662 25.7294
341.5 672 25.923
342.5 617 24.8395
343.5 655 25.593
344.5 640 25.2982
345.5 628 25.0599
346.5 634 25.1794
347.5 589 24.2693
348.5 589 24.2693
349.5 605 24.5967
350.5 577 24.0208
351.5 576 24
352.5 593 24.3516
353.5 537 23.1733
354.5 535 23.1301
355.5 540 23.2379
356.5 556 23.5797
357.5 490 22.1359
358.5 512 22.6274
359.5 493 22.2036
360.5 482 21.9545
361.5 488 22.0907
362.5 478 21.8632
363.5 482 21.9545
364.5 469 21.6564
365.5 450 21.2132
366.5 493 22.2036
367.5 442 21.0238
368.5 445 21.095
369.5 415 20.3715
370.5 390 19.7484
371.5 398 19.9499
372.5 409 20.2237
373.5 410 20.2485
374.5 413 20.3224
375.5 408 20.199
376.5 370 19.2354
377.5 349 18.6815
378.5 334 18.2757
379.5 386 19.6469
380.5 346 18.6011
381.5 341 18.4662
382.5 298 17.2627
383.5 333 18.2483
384.5 264 16.2481
385.5 316 17.7764
386.5 320 17.8885
387.5 321 17.9165
388.5 318 17.8326
389.5 305 17.4642
390.5 265 16.2788
391.5 266 16.3095
392.5 253 15.906
393.5 279 16.7033
394.5 261 16.1555
395.5 246 15.6844
396.5 270 16.4317
397.5 229 15.1327
398.5 234 15.2971
399.5 239 15.4596
400.5 228 15.0997
401.5 218 14.7648
402.5 221 14.8661
403.5 235 15.3297
404.5 240 15.4919
405.5 222 14.8997
406.5 239 15.4596
407.5 197 14.0357
408.5 206 14.3527
409.5 198 14.0712
410.5 221 14.8661
411.5 208 14.4222
412.5 183 13.5277
413.5 206 14.3527
414.5 203 14.2478
415.5 207 14.3875
416.5 189 13.7477
417.5 171 13.0767
418.5 192 13.8564
419.5 182 13.4907
420.5 174 13.1909
421.5 179 13.3791
422.5 192 13.8564
423.5 166 12.8841
424.5 171 13.0767
425.5 176 13.2665
426.5 188 13.7113
427.5 167 12.9228
428.5 190 13.784
429.5 164 12.8062
430.5 181 13.4536
431.5 168 12.9615
432.5 180 13.4164
433.5 165 12.8452
434.5 156 12.49
435.5 159 12.6095
436.5 154 12.4097
437.5 169 13
438.5 171 13.0767
439.5 155 12.4499
440.5 179 13.3791
441.5 144 12
442.5 170 13.0384
443.5 169 13
444.5 183 13.5277
445.5 153 12.3693
446.5 148 12.1655
447.5 168 12.9615
448.5 181 13.4536
449.5 165 12.8452
450.5 169 13
451.5 144 12
452.5 150 12.2474
453.5 146 12.083
454.5 146 12.083
