201.123, 0.683648
350.601, 1.62392
462.603, 3.16702
1233.62, 3.20792
795.604, 4.5765
350.799, 5.83039
1113.18, 6.33666
987.247, 6.52773
586.144, 6.83126
177.536, 7.65378
1341.29, 7.69981
462.4, 8.1784
972.798, 8.39068
691.798, 8.74526
871.604, 10.4147
719.197, 11.0444
1315.78, 11.477
1428.68, 11.8045
300.51, 12.8347
1239.08, 12.9219
120.623, 13.3611
637.336, 13.7352
234.131, 14.2547
1251.26, 14.5285
695.178, 15.4346
1028.95, 17.4355
59.0395, 18.6108
1372.4, 18.6424
151.314, 19.0719
472.102, 21.7453
984.405, 22.7702
1338.03, 23.1694
627.535, 24.2831, 24.2831, 24.2831, 24.2831
630.265, 24.5868
761.009, 24.8786
390.699, 25.5225
717.684, 30.8814
913.134, 31.1662
346.257, 33.7277
421.54, 36.5087
597.507, 36.8934
390.048, 37.2436
738.179, 37.5842
574.512, 38.0141
529.236, 38.1123
1058.05, 39.647
911.789, 39.8649
111.475, 40.9464
711.922, 41.0435
214.45, 41.9173
676.75, 47.6603
783.333, 48.6766
854.426, 49.4526
479.226, 50.0459
408.716, 51.0505, 51.0505
1131.36, 51.9899
167.64, 52.2546
197.775, 52.7339
732.007, 53.3337
348.42, 55.8954
804.167, 56.3276
1257.92, 56.7351
1470.41, 56.9286, 56.9286
909.486, 57.4571
1330.76, 57.4987
190.472, 57.7354
1205.69, 57.9937
1036.12, 58.6807
83.8723, 58.8509
872.218, 58.8516
1009.9, 58.886
377.089, 59.0462
751.294, 59.2621
745.755, 59.3319
1327.58, 59.8566
432.72, 60.027
465.938, 60.2094
1492.25, 60.4062
358.856, 61.0156
1084.75, 61.0744
174.361, 61.1173, 61.1173, 61.1173, 61.1173
689.838, 61.1724
491.793, 61.2511
593.278, 61.3009
1252.75, 61.3028
1121.88, 61.3294
205.064, 62.0189
998.991, 62.2014, 62.2014, 62.2014, 62.2014
212.454, 62.5405
658.833, 62.8293
1111.82, 62.8659
768.501, 62.9571
801.632, 63.088
448.156, 63.4072
1387.8, 63.9547
715.541, 64.1584
1153.16, 64.2631
205.145, 64.4797
260.336, 64.8645
710.958, 64.9779
1235.48, 65.2404
414.86, 65.3795
391.664, 65.682
479.564, 66.0932
323.718, 66.1167, 66.1167, 66.1167, 66.1167
575.104, 66.1577
1304.47, 66.2465
681.891, 66.5196
103.079, 66.5866
55.6206, 66.6971
849.891, 66.8469
922.493, 67.0001
530.466, 67.1064
852.035, 67.2209
129.481, 67.4503
991.873, 67.5785
0.597308, 67.9344
111.851, 68.0976
1485.11, 68.2204
1344.47, 68.6482
269.186, 68.7104
244.771, 68.8108
393.218, 68.9006
543.244, 69.2832
924.853, 69.337
127.699, 69.6274, 69.6274, 69.6274, 69.6274
687.493, 69.6851
1502.85, 70.3952
511.988, 70.3954
395.456, 70.6034
