2, 5650
6, 349
10, 281
14, 443
18, 1261
22, 1917
26, 1334
30, 424
34, 203
38, 241
42, 311
46, 346
50, 391
54, 421
58, 488
62, 444
66, 455
70, 477
74, 526
78, 478
82, 480
86, 469
90, 565
94, 529
98, 534
102, 509
106, 521
110, 557
114, 571
118, 490
122, 487
126, 543
130, 551
134, 577
138, 556
142, 552
146, 622
150, 612
154, 548
158, 593
162, 627
166, 580
170, 647
174, 597
178, 663
182, 615
186, 604
190, 590
194, 573
198, 609
202, 633
206, 668
210, 650
214, 661
218, 676
222, 635
226, 649
230, 605
234, 641
238, 650
242, 711
246, 663
250, 707
254, 672
258, 676
262, 683
266, 710
270, 709
274, 722
278, 640
282, 679
286, 678
290, 664
294, 727
298, 711
302, 758
306, 746
310, 755
314, 744
318, 751
322, 797
326, 816
330, 788
334, 771
338, 784
342, 777
346, 770
350, 724
354, 803
358, 814
362, 844
366, 875
370, 834
374, 791
378, 870
382, 901
386, 875
390, 901
394, 970
398, 855
402, 859
406, 952
410, 919
414, 941
418, 967
422, 916
426, 956
430, 959
434, 975
438, 943
442, 881
446, 946
450, 937
454, 948
458, 972
462, 953
466, 1014
470, 930
474, 983
478, 994
482, 990
486, 1062
490, 990
494, 1024
498, 956
502, 994
506, 952
510, 983
514, 1019
518, 987
522, 1008
526, 985
530, 996
534, 989
538, 1020
542, 953
546, 1049
550, 983
554, 1043
558, 993
562, 1021
566, 1006
570, 1015
574, 1016
578, 1029
582, 1094
586, 1052
590, 1043
594, 1007
598, 1072
602, 1002
606, 1110
610, 1124
614, 1056
618, 1060
622, 1103
626, 1100
630, 1069
634, 1031
638, 1080
642, 1033
646, 1106
650, 1095
654, 1164
658, 1062
662, 1072
666, 1055
670, 1001
674, 1041
678, 1023
682, 1060
686, 1036
690, 1057
694, 1085
698, 1058
702, 1035
706, 1008
710, 1055
714, 1026
718, 1006
722, 1078
726, 1056
730, 1010
734, 1065
738, 1074
742, 1037
746, 1079
750, 1033
754, 988
758, 1024
762, 1018
766, 1021
770, 1024
774, 1003
778, 949
782, 1006
786, 968
790, 975
794, 1000
798, 993
802, 933
806, 973
810, 964
814, 994
818, 892
822, 955
826, 932
830, 877
834, 967
838, 964
842, 1006
846, 911
850, 992
854, 1006
858, 950
862, 984
866, 915
870, 913
874, 929
878, 918
882, 900
886, 933
890, 922
894, 905
898, 951
902, 925
906, 940
910, 915
914, 919
918, 934
922, 906
926, 954
930, 943
934, 888
938, 865
942, 926
946, 890
950, 905
954, 938
958, 903
962, 921
966, 918
970, 915
974, 941
978, 955
982, 974
986, 892
990, 971
994, 966
998, 919
1002, 966
1006, 969
1010, 898
1014, 900
1018, 952
1022, 951
1026, 922
1030, 984
1034, 918
1038, 902
1042, 925
1046, 991
1050, 977
1054, 929
1058, 917
