2, 18291
6, 2692
10, 780
14, 150
18, 92
22, 149
26, 296
30, 538
34, 874
38, 1117
42, 1437
46, 1572
50, 1716
54, 1870
58, 2025
62, 2054
66, 1980
70, 1999
74, 2024
78, 1931
82, 1979
86, 2064
90, 2086
94, 1978
98, 2062
102, 2116
106, 2136
110, 2070
114, 2093
118, 2161
122, 2072
126, 2126
130, 2171
134, 2215
138, 2272
142, 2250
146, 2213
150, 2186
154, 2233
158, 2094
162, 2265
166, 2208
170, 2213
174, 2249
178, 2357
182, 2308
186, 2338
190, 2219
194, 2279
198, 2283
202, 2229
206, 2282
210, 2319
214, 2284
218, 2255
222, 2283
226, 2315
230, 2220
234, 2394
238, 2359
242, 2291
246, 2414
250, 2368
254, 2357
258, 2511
262, 2510
266, 2589
270, 2588
274, 2538
278, 2685
282, 2609
286, 2690
290, 2818
294, 2804
298, 2905
302, 2998
306, 3033
310, 3101
314, 3303
318, 3310
322, 3395
326, 3474
330, 3532
334, 3591
338, 3548
342, 3752
346, 3864
350, 3902
354, 3896
358, 4015
362, 4048
366, 4172
370, 4210
374, 4360
378, 4264
382, 4587
386, 4650
390, 4725
394, 4765
398, 5104
402, 5390
406, 5537
410, 5776
414, 5885
418, 5941
422, 5503
426, 5210
430, 5196
434, 5127
438, 5144
442, 5324
446, 5282
450, 5374
454, 5352
458, 5365
462, 5539
466, 5841
470, 5767
474, 5824
478, 5666
482, 5737
486, 5623
490, 5491
494, 5463
498, 5624
502, 5700
506, 5622
510, 5561
514, 5688
518, 5647
522, 5722
526, 5782
530, 5836
534, 5606
538, 5778
542, 5638
546, 5754
550, 5622
554, 5622
558, 5406
562, 5724
566, 5769
570, 5759
574, 5755
578, 5752
582, 5693
586, 5546
590, 5680
594, 5508
598, 5666
602, 5729
606, 5612
610, 5643
614, 5627
618, 5643
622, 5535
626, 5558
630, 5538
634, 5613
638, 5472
642, 5469
646, 5297
650, 5243
654, 5355
658, 5412
662, 5318
666, 5253
670, 5251
674, 5260
678, 5235
682, 4974
686, 5050
690, 5131
694, 5003
698, 5026
702, 5029
706, 4882
710, 4849
714, 4849
718, 4843
722, 4759
726, 4741
730, 4709
734, 4641
738, 4699
742, 4481
746, 4663
750, 4558
754, 4546
758, 4309
762, 4290
766, 4413
770, 4332
774, 4317
778, 4282
782, 4222
786, 4227
790, 4126
794, 4238
798, 4151
802, 4076
806, 4017
810, 3849
814, 3967
818, 3946
822, 3894
826, 3893
830, 3895
834, 3815
838, 3878
842, 3875
846, 3757
850, 3753
854, 3632
858, 3661
862, 3716
866, 3563
870, 3755
874, 3593
878, 3569
882, 3561
886, 3378
890, 3568
894, 3431
898, 3422
902, 3436
906, 3398
910, 3349
914, 3360
918, 3366
922, 3313
926, 3352
930, 3299
934, 3297
938, 3287
942, 3227
946, 3117
950, 3164
954, 3230
958, 3123
962, 3170
966, 3187
970, 3107
974, 3167
978, 3111
982, 3133
986, 3215
990, 3238
994, 3171
998, 3134
1002, 3184
1006, 3273
1010, 3217
1014, 3066
1018, 3158
1022, 3135
1026, 3142
1030, 3235
1034, 3006
1038, 3059
1042, 3104
1046, 2977
1050, 3011
1054, 2930
1058, 2972
1062, 3032
1066, 2960
1070, 2945
1074, 2918
1078, 2871
1082, 3006
1086, 2793
1090, 2888
1094, 2763
1098, 2814
1102, 2790
1106, 2714
1110, 2714
1114, 2663
1118, 2681
1122, 2584
1126, 2707
1130, 2734
1134, 2571
1138, 2515
1142, 2548
1146, 2551
1150, 2501
1154, 2476
1158, 2619
1162, 2432
1166, 2419
1170, 2540
1174, 2453
1178, 2383
1182, 2418
1186, 2410
1190, 2403
1194, 2347
1198, 2414
1202, 2420
1206, 2327
1210, 2385
1214, 2367
1218, 2315
1222, 2239
1226, 2361
1230, 2234
1234, 2230
1238, 2342
1242, 2224
1246, 2253
1250, 2329
1254, 2224
1258, 2162
1262, 2278
1266, 2232
1270, 2280
1274, 2283
1278, 2224
1282, 2223
1286, 2229
1290, 2222
1294, 2247
1298, 2208
1302, 2199
1306, 2281
1310, 2196
1314, 2173
1318, 2293
1322, 2385
1326, 2298
1330, 2185
1334, 2146
1338, 2228
1342, 2177
1346, 2144
1350, 2119
1354, 2051
1358, 2104
1362, 2013
1366, 1982
1370, 2039
1374, 2027
1378, 2005
1382, 2049
1386, 1938
1390, 1930
1394, 1983
1398, 2013
1402, 2001
1406, 1969
1410, 1965
1414, 2018
1418, 1986
1422, 1857
1426, 1964
1430, 1873
1434, 1995
1438, 1897
1442, 1903
1446, 1951
1450, 1866
1454, 1972
1458, 1834
1462, 1903
1466, 1915
1470, 1912
1474, 1773
1478, 1925
1482, 1890
1486, 1936
1490, 1802
1494, 1867
1498, 1798
1502, 1849
1506, 1880
1510, 1792
1514, 1793
1518, 1805
1522, 1806
1526, 1860
1530, 1747
1534, 1797
1538, 1757
1542, 1729
1546, 1787
1550, 1712
1554, 1735
1558, 1783
1562, 1731
1566, 1730
1570, 1771
1574, 1763
1578, 1691
1582, 1754
1586, 1719
1590, 1699
1594, 1723
1598, 1676
1602, 1701
1606, 1715
1610, 1731
1614, 1721
1618, 1612
1622, 1668
1626, 1763
1630, 1697
1634, 1811
1638, 1884
1642, 1676
1646, 1659
1650, 1680
1654, 1683
1658, 1735
1662, 1622
1666, 1582
1670, 1667
1674, 1583
1678, 1668
1682, 1563
1686, 1599
1690, 1607
1694, 1616
1698, 1654
1702, 1550
1706, 1572
1710, 1554
1714, 1592
1718, 1586
1722, 1511
1726, 1542
1730, 1563
1734, 1572
1738, 1595
1742, 1544
1746, 1582
1750, 1556
1754, 1555
1758, 1519
1762, 1577
1766, 1503
1770, 1566
1774, 1616
1778, 1539
1782, 1495
1786, 1442
1790, 1626
1794, 1474
1798, 1591
1802, 1459
1806, 1575
1810, 1584
1814, 1595
1818, 1561
1822, 1535
1826, 1547
1830, 1558
1834, 1530
1838, 1504
1842, 1514
1846, 1550
1850, 1475
1854, 1585
1858, 1566
1862, 1514
1866, 1577
1870, 1536
1874, 1561
1878, 1490
1882, 1461
1886, 1529
1890, 1502
1894, 1447
1898, 1419
1902, 1601
1906, 1558
1910, 1510
1914, 1470
1918, 1501
1922, 1524
1926, 1508
1930, 1486
1934, 1568
1938, 1505
1942, 1647
1946, 1719
1950, 1699
1954, 1652
1958, 1569
1962, 1526
1966, 1562
1970, 1597
1974, 1603
1978, 1580
1982, 1511
1986, 1563
1990, 1513
1994, 1544
1998, 1546
2002, 1539
2006, 1466
2010, 1469
2014, 1491
2018, 1506
2022, 1512
2026, 1542
2030, 1575
2034, 1469
2038, 1506
2042, 1487
2046, 1490
2050, 1478
2054, 1541
2058, 1493
2062, 1523
2066, 1519
2070, 1513
2074, 1506
2078, 1456
2082, 1487
2086, 1520
2090, 1534
2094, 1538
2098, 1464
2102, 1496
2106, 1564
2110, 1565
2114, 1541
2118, 1530
2122, 1546
2126, 1557
2130, 1501
2134, 1521
2138, 1586
2142, 1517
2146, 1473
2150, 1488
2154, 1565
2158, 1474
2162, 1502
2166, 1505
2170, 1550
2174, 1503
2178, 1468
2182, 1439
2186, 1497
2190, 1454
2194, 1517
2198, 1477
2202, 1442
2206, 1480
2210, 1445
2214, 1507
2218, 1437
2222, 1438
2226, 1417
2230, 1403
2234, 1422
2238, 1403
2242, 1316
2246, 1347
2250, 1372
2254, 1294
2258, 1276
2262, 1337
2266, 1339
2270, 1232
2274, 1243
2278, 1194
2282, 1121
2286, 1144
2290, 1150
2294, 1116
2298, 1093
2302, 1105
2306, 1107
2310, 1071
2314, 1082
2318, 1068
2322, 1107
2326, 1029
2330, 1058
2334, 1074
2338, 1065
2342, 1053
2346, 1035
2350, 1050
2354, 1041
2358, 1036
2362, 976
2366, 1063
2370, 965
2374, 1001
2378, 992
2382, 987
2386, 1026
2390, 1017
2394, 948
2398, 957
2402, 960
2406, 1001
2410, 943
2414, 947
2418, 972
2422, 897
2426, 939
2430, 954
2434, 914
2438, 939
2442, 918
2446, 951
2450, 956
2454, 904
2458, 919
2462, 915
2466, 845
2470, 903
2474, 894
2478, 947
2482, 888
2486, 866
2490, 859
2494, 853
2498, 834
2502, 840
2506, 868
2510, 866
2514, 830
2518, 841
2522, 843
2526, 768
2530, 780
2534, 859
2538, 825
