# Histogram: 100
# File: K47_T1_002-4.his
#X  N  dN
0.5 45369 213
1.5 2141 46.2709
2.5 2160 46.4758
3.5 2073 45.5302
4.5 1960 44.2719
5.5 1593 39.9124
6.5 1324 36.3868
7.5 987 31.4166
8.5 681 26.096
9.5 444 21.0713
10.5 298 17.2627
11.5 173 13.1529
12.5 108 10.3923
13.5 47 6.85565
14.5 44 6.63325
15.5 21 4.58258
16.5 25 5
17.5 13 3.60555
18.5 26 5.09902
19.5 19 4.3589
20.5 25 5
21.5 42 6.48074
22.5 47 6.85565
23.5 52 7.2111
24.5 52 7.2111
25.5 78 8.83176
26.5 81 9
27.5 107 10.3441
28.5 133 11.5326
29.5 124 11.1355
30.5 152 12.3288
31.5 182 13.4907
32.5 202 14.2127
33.5 211 14.5258
34.5 240 15.4919
35.5 217 14.7309
36.5 251 15.843
37.5 301 17.3494
38.5 274 16.5529
39.5 317 17.8045
40.5 287 16.9411
41.5 308 17.5499
42.5 325 18.0278
43.5 348 18.6548
44.5 358 18.9209
45.5 348 18.6548
46.5 397 19.9249
47.5 372 19.2873
48.5 384 19.5959
49.5 383 19.5704
50.5 383 19.5704
51.5 422 20.5426
52.5 449 21.1896
53.5 418 20.445
54.5 465 21.5639
55.5 466 21.587
56.5 443 21.0476
57.5 500 22.3607
58.5 445 21.095
59.5 483 21.9773
60.5 513 22.6495
61.5 459 21.4243
62.5 498 22.3159
63.5 493 22.2036
64.5 476 21.8174
65.5 480 21.9089
66.5 491 22.1585
67.5 473 21.7486
68.5 480 21.9089
69.5 466 21.587
70.5 505 22.4722
71.5 473 21.7486
72.5 472 21.7256
73.5 468 21.6333
74.5 503 22.4277
75.5 474 21.7715
76.5 500 22.3607
77.5 499 22.3383
78.5 533 23.0868
79.5 499 22.3383
80.5 439 20.9523
81.5 499 22.3383
82.5 449 21.1896
83.5 469 21.6564
84.5 476 21.8174
85.5 482 21.9545
86.5 480 21.9089
87.5 543 23.3024
88.5 519 22.7816
89.5 519 22.7816
90.5 491 22.1585
91.5 511 22.6053
92.5 536 23.1517
93.5 514 22.6716
94.5 543 23.3024
95.5 534 23.1084
96.5 513 22.6495
97.5 499 22.3383
98.5 483 21.9773
99.5 527 22.9565
100.5 548 23.4094
101.5 485 22.0227
102.5 505 22.4722
103.5 508 22.5389
104.5 493 22.2036
105.5 494 22.2261
106.5 503 22.4277
107.5 543 23.3024
108.5 523 22.8692
109.5 487 22.0681
110.5 479 21.8861
111.5 519 22.7816
112.5 504 22.4499
113.5 552 23.4947
114.5 540 23.2379
115.5 517 22.7376
116.5 493 22.2036
117.5 520 22.8035
118.5 524 22.891
119.5 543 23.3024
120.5 515 22.6936
121.5 559 23.6432
122.5 536 23.1517
123.5 509 22.561
124.5 524 22.891
125.5 472 21.7256
126.5 576 24
127.5 537 23.1733
128.5 572 23.9165
129.5 584 24.1661
130.5 525 22.9129
131.5 484 22
132.5 515 22.6936
133.5 527 22.9565
134.5 525 22.9129
135.5 573 23.9374
136.5 533 23.0868
137.5 534 23.1084
138.5 519 22.7816
139.5 577 24.0208
140.5 535 23.1301
141.5 531 23.0434
142.5 555 23.5584
143.5 534 23.1084
144.5 539 23.2164
145.5 550 23.4521
146.5 527 22.9565
147.5 567 23.8118
148.5 525 22.9129
149.5 559 23.6432
150.5 536 23.1517
151.5 555 23.5584
152.5 547 23.388
153.5 569 23.8537
154.5 552 23.4947
155.5 520 22.8035
156.5 552 23.4947
157.5 519 22.7816
158.5 579 24.0624
159.5 544 23.3238
160.5 583 24.1454
161.5 514 22.6716
162.5 594 24.3721
163.5 590 24.2899
164.5 553 23.516
165.5 565 23.7697
166.5 566 23.7908
167.5 582 24.1247
168.5 601 24.5153
169.5 573 23.9374
170.5 584 24.1661
171.5 571 23.8956
172.5 572 23.9165
173.5 584 24.1661
174.5 566 23.7908
175.5 500 22.3607
176.5 619 24.8797
177.5 532 23.0651
178.5 562 23.7065
179.5 576 24
180.5 576 24
181.5 609 24.6779
182.5 554 23.5372
183.5 589 24.2693
184.5 590 24.2899
185.5 584 24.1661
186.5 560 23.6643
187.5 569 23.8537
188.5 560 23.6643
189.5 599 24.4745
190.5 644 25.3772
191.5 620 24.8998
192.5 589 24.2693
193.5 586 24.2074
194.5 591 24.3105
195.5 613 24.7588
196.5 619 24.8797
197.5 608 24.6577
198.5 553 23.516
199.5 594 24.3721
200.5 582 24.1247
201.5 626 25.02
202.5 581 24.1039
203.5 602 24.5357
204.5 597 24.4336
205.5 606 24.6171
206.5 662 25.7294
207.5 576 24
208.5 636 25.219
209.5 600 24.4949
210.5 616 24.8193
211.5 608 24.6577
212.5 620 24.8998
213.5 622 24.9399
214.5 566 23.7908
215.5 629 25.0799
216.5 582 24.1247
217.5 614 24.779
218.5 591 24.3105
219.5 625 25
220.5 621 24.9199
221.5 634 25.1794
222.5 645 25.3969
223.5 623 24.96
224.5 613 24.7588
225.5 578 24.0416
226.5 607 24.6374
227.5 615 24.7992
228.5 578 24.0416
229.5 646 25.4165
230.5 659 25.671
231.5 642 25.3377
232.5 641 25.318
233.5 622 24.9399
234.5 644 25.3772
235.5 591 24.3105
236.5 616 24.8193
237.5 646 25.4165
238.5 617 24.8395
239.5 615 24.7992
240.5 619 24.8797
241.5 590 24.2899
242.5 621 24.9199
243.5 618 24.8596
244.5 632 25.1396
245.5 666 25.807
246.5 668 25.8457
247.5 693 26.3249
248.5 694 26.3439
249.5 676 26
250.5 660 25.6905
251.5 605 24.5967
252.5 695 26.3629
253.5 642 25.3377
254.5 658 25.6515
255.5 686 26.1916
256.5 641 25.318
