# Histogram: 112
# File: K47_T1_001-0.his
#X  N  dN
0.5 20296 142.464
1.5 4 2
2.5 9 3
3.5 9 3
4.5 8 2.82843
5.5 4 2
6.5 7 2.64575
7.5 6 2.44949
8.5 9 3
9.5 4 2
10.5 6 2.44949
11.5 10 3.16228
12.5 6 2.44949
13.5 6 2.44949
14.5 9 3
15.5 4 2
16.5 3 1.73205
17.5 6 2.44949
18.5 4 2
19.5 11 3.31662
20.5 13 3.60555
21.5 10 3.16228
22.5 6 2.44949
23.5 12 3.4641
24.5 4 2
25.5 5 2.23607
26.5 15 3.87298
27.5 10 3.16228
28.5 10 3.16228
29.5 12 3.4641
30.5 9 3
31.5 9 3
32.5 14 3.74166
33.5 10 3.16228
34.5 9 3
35.5 8 2.82843
36.5 6 2.44949
37.5 5 2.23607
38.5 7 2.64575
39.5 11 3.31662
40.5 11 3.31662
41.5 20 4.47214
42.5 17 4.12311
43.5 19 4.3589
44.5 23 4.79583
45.5 12 3.4641
46.5 17 4.12311
47.5 15 3.87298
48.5 20 4.47214
49.5 17 4.12311
50.5 21 4.58258
51.5 21 4.58258
52.5 14 3.74166
53.5 25 5
54.5 21 4.58258
55.5 27 5.19615
56.5 21 4.58258
57.5 22 4.69042
58.5 38 6.16441
59.5 35 5.91608
60.5 38 6.16441
61.5 27 5.19615
62.5 38 6.16441
63.5 30 5.47723
64.5 32 5.65685
65.5 43 6.55744
66.5 34 5.83095
67.5 43 6.55744
68.5 53 7.28011
69.5 47 6.85565
70.5 53 7.28011
71.5 55 7.4162
72.5 51 7.14143
73.5 60 7.74597
74.5 63 7.93725
75.5 71 8.42615
76.5 64 8
77.5 57 7.54983
78.5 76 8.7178
79.5 73 8.544
80.5 59 7.68115
81.5 68 8.24621
82.5 96 9.79796
83.5 99 9.94987
84.5 123 11.0905
85.5 111 10.5357
86.5 99 9.94987
87.5 114 10.6771
88.5 102 10.0995
89.5 123 11.0905
90.5 121 11
91.5 129 11.3578
92.5 144 12
